Date,SP500,GDP,Fed rate,Inflation (% change),Unemployment rate,MACD,RSI
1/1/1871,4.44,,,,,,
2/1/1871,4.5,,,,,,
3/1/1871,4.61,,,,,,
4/1/1871,4.74,,,,,,
5/1/1871,4.86,,,,,,
6/1/1871,4.82,,,,,,
7/1/1871,4.73,,,,,,
8/1/1871,4.79,,,,,,
9/1/1871,4.84,,,,,,
10/1/1871,4.59,,,,,,
11/1/1871,4.64,,,,,,
12/1/1871,4.74,,,,,,
1/1/1872,4.86,,,,,,
2/1/1872,4.88,,,,,,
3/1/1872,5.04,,,,,,72.06
4/1/1872,5.18,,,,,,74.85
5/1/1872,5.18,,,,,,74.85
6/1/1872,5.13,,,,,,71.88
7/1/1872,5.1,,,,,,70.08
8/1/1872,5.04,,,,,,66.5
9/1/1872,4.95,,,,,,61.43
10/1/1872,4.97,,,,,,62.12
11/1/1872,4.95,,,,,,60.94
12/1/1872,5.07,,,,,,65.2
1/1/1873,5.11,,,,,,66.51
2/1/1873,5.15,,,,,0.143549923,67.82
3/1/1873,5.11,,,,,0.139720853,65.08
4/1/1873,5.04,,,,,0.129544564,60.49
5/1/1873,5.05,,,,,0.120893117,60.91
6/1/1873,4.98,,,,,0.107153173,56.35
7/1/1873,4.97,,,,,0.09436942,55.71
8/1/1873,4.97,,,,,0.083278224,55.71
9/1/1873,4.59,,,,,0.04332611,37.09
10/1/1873,4.19,,,,,-0.02037798,26.9
11/1/1873,4.04,,,,,-0.082022176,24.21
12/1/1873,4.42,,,,,-0.099070795,40.44
1/1/1874,4.66,,,,,-0.092153664,48.01
2/1/1874,4.8,,,,,-0.074515984,51.86
3/1/1874,4.73,,,,,-0.065432149,49.87
4/1/1874,4.6,,,,,-0.06793989,46.32
5/1/1874,4.48,,,,,-0.078703049,43.26
6/1/1874,4.46,,,,,-0.087834265,42.76
7/1/1874,4.46,,,,,-0.093987391,42.76
8/1/1874,4.47,,,,,-0.096939414,43.14
9/1/1874,4.54,,,,,-0.092563485,45.9
10/1/1874,4.53,,,,,-0.088877916,45.56
11/1/1874,4.57,,,,,-0.081786625,47.24
12/1/1874,4.54,,,,,-0.077691892,46.09
1/1/1875,4.54,,,,,-0.07359839,46.09
2/1/1875,4.53,,,,,-0.070350223,45.66
3/1/1875,4.59,,,,,-0.062217326,48.74
4/1/1875,4.65,,,,,-0.050350044,51.7
5/1/1875,4.47,,,,,-0.0548375,43.58
6/1/1875,4.38,,,,,-0.064907872,40.19
7/1/1875,4.39,,,,,-0.071260353,40.74
8/1/1875,4.41,,,,,-0.073829843,41.9
9/1/1875,4.37,,,,,-0.078192493,40.21
10/1/1875,4.3,,,,,-0.086303487,37.37
11/1/1875,4.37,,,,,-0.086090693,41.79
12/1/1875,4.37,,,,,-0.084942884,41.79
1/1/1876,4.46,,,,,-0.075896106,47.34
2/1/1876,4.52,,,,,-0.063156937,50.72
3/1/1876,4.51,,,,,-0.05325409,50.14
4/1/1876,4.34,,,,,-0.058449818,41.5
5/1/1876,4.18,,,,,-0.074617984,35.33
6/1/1876,4.15,,,,,-0.088828165,34.3
7/1/1876,4.1,,,,,-0.102937815,32.6
8/1/1876,3.93,,,,,-0.126380557,27.58
9/1/1876,3.69,,,,,-0.162452443,22.35
10/1/1876,3.67,,,,,-0.190458023,21.97
11/1/1876,3.6,,,,,-0.215813301,20.67
12/1/1876,3.58,,,,,-0.234814578,20.3
1/1/1877,3.55,,,,,-0.249418832,19.73
2/1/1877,3.34,,,,,-0.274770667,16.27
3/1/1877,3.17,,,,,-0.30506318,14.12
4/1/1877,2.94,,,,,-0.343667706,11.83
5/1/1877,2.94,,,,,-0.369996975,11.83
6/1/1877,2.73,,,,,-0.403160967,10.1
7/1/1877,2.85,,,,,-0.414977076,17.53
8/1/1877,3.05,,,,,-0.403551211,28.17
9/1/1877,3.24,,,,,-0.374843753,36.55
10/1/1877,3.31,,,,,-0.342496386,39.35
11/1/1877,3.26,,,,,-0.317238518,38.06
12/1/1877,3.25,,,,,-0.294632058,37.79
1/1/1878,3.25,,,,,-0.273562813,37.79
2/1/1878,3.18,,,,,-0.259522091,35.75
3/1/1878,3.24,,,,,-0.240777683,38.8
4/1/1878,3.33,,,,,-0.216168502,43.16
5/1/1878,3.34,,,,,-0.193626624,43.64
6/1/1878,3.41,,,,,-0.168174992,47.02
7/1/1878,3.48,,,,,-0.140733685,50.23
8/1/1878,3.45,,,,,-0.120023446,48.87
9/1/1878,3.52,,,,,-0.09684564,52.14
10/1/1878,3.48,,,,,-0.08077362,50.16
11/1/1878,3.47,,,,,-0.068058805,49.66
12/1/1878,3.45,,,,,-0.058916898,48.6
1/1/1879,3.58,,,,,-0.040712648,55.27
2/1/1879,3.71,,,,,-0.015615726,60.75
3/1/1879,3.65,,,,,-0.000561263,57.26
4/1/1879,3.77,,,,,0.020812589,61.97
5/1/1879,3.94,,,,,0.050882558,67.44
6/1/1879,3.96,,,,,0.075457234,68.02
7/1/1879,4.04,,,,,0.100232752,70.31
8/1/1879,4.07,,,,,0.12089468,71.14
9/1/1879,4.22,,,,,0.147670894,74.93
10/1/1879,4.68,,,,,0.203661708,82.52
11/1/1879,4.93,,,,,0.265151243,85.15
12/1/1879,4.92,,,,,0.309507417,84.6
1/1/1880,5.11,,,,,0.35588895,86.39
2/1/1880,5.2,,,,,0.395351531,87.15
3/1/1880,5.3,,,,,0.429741285,87.96
4/1/1880,5.18,,,,,0.442214839,81.35
5/1/1880,4.77,,,,,0.414241527,63.73
6/1/1880,4.79,,,,,0.389199856,64.14
7/1/1880,5.01,,,,,0.382694844,68.36
8/1/1880,5.19,,,,,0.387596105,71.33
9/1/1880,5.18,,,,,0.386221353,70.93
10/1/1880,5.33,,,,,0.392708698,73.34
11/1/1880,5.61,,,,,0.415652245,77.14
12/1/1880,5.84,,,,,0.447238759,79.7
1/1/1881,6.19,,,,,0.494809517,82.85
2/1/1881,6.17,,,,,0.524845758,82.07
3/1/1881,6.24,,,,,0.547981323,82.68
4/1/1881,6.22,,,,,0.558267235,81.82
5/1/1881,6.5,,,,,0.58230016,84.3
6/1/1881,6.58,,,,,0.600875242,84.93
7/1/1881,6.35,,,,,0.59023321,75.51
8/1/1881,6.2,,,,,0.563203319,70.05
9/1/1881,6.25,,,,,0.539596386,70.81
10/1/1881,6.15,,,,,0.506974472,67.15
11/1/1881,6.19,,,,,0.478829388,67.87
12/1/1881,6.01,,,,,0.436962677,61.39
1/1/1882,5.92,,,,,0.392002004,58.39
2/1/1882,5.79,,,,,0.341938776,54.27
3/1/1882,5.78,,,,,0.29802099,53.95
4/1/1882,5.78,,,,,0.260216218,53.95
5/1/1882,5.71,,,,,0.222047621,51.52
6/1/1882,5.68,,,,,0.187219831,50.47
7/1/1882,6,,,,,0.183326607,59.87
8/1/1882,6.18,,,,,0.192546142,64.01
9/1/1882,6.24,,,,,0.202361492,65.29
10/1/1882,6.07,,,,,0.194184213,58.88
11/1/1882,5.81,,,,,0.164823847,50.68
12/1/1882,5.84,,,,,0.142335539,51.52
1/1/1883,5.81,,,,,0.120701274,50.59
2/1/1883,5.68,,,,,0.092005468,46.68
3/1/1883,5.75,,,,,0.07405855,48.97
4/1/1883,5.87,,,,,0.068726251,52.72
5/1/1883,5.77,,,,,0.055788111,49.46
6/1/1883,5.82,,,,,0.049004234,51.09
7/1/1883,5.73,,,,,0.03595129,48.08
8/1/1883,5.47,,,,,0.004574183,40.64
9/1/1883,5.53,,,,,-0.015274824,42.84
10/1/1883,5.38,,,,,-0.042617779,38.96
11/1/1883,5.46,,,,,-0.057172884,41.98
12/1/1883,5.34,,,,,-0.077497563,38.87
1/1/1884,5.18,,,,,-0.105301826,35.13
2/1/1884,5.32,,,,,-0.114717681,40.52
3/1/1884,5.3,,,,,-0.122382893,40.01
4/1/1884,5.06,,,,,-0.146139023,34.4
5/1/1884,4.65,,,,,-0.195792526,27.35
6/1/1884,4.46,,,,,-0.247620285,24.81
7/1/1884,4.46,,,,,-0.285404195,24.81
8/1/1884,4.74,,,,,-0.289418322,35.11
9/1/1884,4.59,,,,,-0.301230891,32.54
10/1/1884,4.44,,,,,-0.319018734,30.16
11/1/1884,4.35,,,,,-0.336499024,28.8
12/1/1884,4.34,,,,,-0.347157382,28.64
1/1/1885,4.24,,,,,-0.359528946,27.08
2/1/1885,4.37,,,,,-0.354754201,32.26
3/1/1885,4.38,,,,,-0.346172799,32.66
4/1/1885,4.37,,,,,-0.336302211,32.45
5/1/1885,4.32,,,,,-0.328724944,31.39
6/1/1885,4.3,,,,,-0.320637628,30.96
7/1/1885,4.46,,,,,-0.297883888,38.32
8/1/1885,4.71,,,,,-0.256719176,47.71
9/1/1885,4.65,,,,,-0.226328371,45.9
10/1/1885,4.92,,,,,-0.178400209,54.28
11/1/1885,5.24,,,,,-0.113289538,61.83
12/1/1885,5.2,,,,,-0.064176739,60.49
1/1/1886,5.2,,,,,-0.024966691,60.49
2/1/1886,5.3,,,,,0.01401516,62.83
3/1/1886,5.19,,,,,0.035621851,58.71
4/1/1886,5.12,,,,,0.046560178,56.18
5/1/1886,5.02,,,,,0.046622283,52.69
6/1/1886,5.25,,,,,0.064487212,59
7/1/1886,5.33,,,,,0.08413082,60.95
8/1/1886,5.37,,,,,0.101753239,61.92
9/1/1886,5.51,,,,,0.125568488,65.2
10/1/1886,5.65,,,,,0.153964269,68.15
11/1/1886,5.79,,,,,0.185625189,70.82
12/1/1886,5.64,,,,,0.196349554,64.58
1/1/1887,5.58,,,,,0.197727908,62.22
2/1/1887,5.54,,,,,0.193363623,60.63
3/1/1887,5.67,,,,,0.198111107,63.86
4/1/1887,5.8,,,,,0.20994334,66.8
5/1/1887,5.9,,,,,0.224798299,68.89
6/1/1887,5.73,,,,,0.220313742,61.76
7/1/1887,5.59,,,,,0.203121411,56.57
8/1/1887,5.45,,,,,0.176168771,51.87
9/1/1887,5.38,,,,,0.147460364,49.65
10/1/1887,5.2,,,,,0.108928587,44.39
11/1/1887,5.3,,,,,0.08547573,47.71
12/1/1887,5.27,,,,,0.06373374,46.8
1/1/1888,5.31,,,,,0.04916399,48.21
2/1/1888,5.28,,,,,0.034795507,47.2
3/1/1888,5.08,,,,,0.007187203,41.05
4/1/1888,5.1,,,,,-0.012929698,41.86
5/1/1888,5.17,,,,,-0.02295941,44.75
6/1/1888,5.01,,,,,-0.043319334,39.88
7/1/1888,5.14,,,,,-0.048406804,45.1
8/1/1888,5.25,,,,,-0.043066139,49.14
9/1/1888,5.38,,,,,-0.028020706,53.48
10/1/1888,5.35,,,,,-0.018306811,52.37
11/1/1888,5.24,,,,,-0.019262514,48.4
12/1/1888,5.14,,,,,-0.027768976,45.05
1/1/1889,5.24,,,,,-0.026139919,48.86
2/1/1889,5.3,,,,,-0.019779377,51.05
3/1/1889,5.19,,,,,-0.02334557,47.07
4/1/1889,5.18,,,,,-0.026671269,46.71
5/1/1889,5.32,,,,,-0.017804837,52.18
6/1/1889,5.41,,,,,-0.003475811,55.35
7/1/1889,5.3,,,,,-0.000984684,50.9
8/1/1889,5.37,,,,,0.00656232,53.46
9/1/1889,5.5,,,,,0.022770801,57.86
10/1/1889,5.4,,,,,0.02723305,53.66
11/1/1889,5.35,,,,,0.026430161,51.64
12/1/1889,5.32,,,,,0.023106756,50.42
1/1/1890,5.38,,,,,0.025025949,52.83
2/1/1890,5.32,,,,,0.02145807,50.2
3/1/1890,5.28,,,,,0.015227303,48.47
4/1/1890,5.39,,,,,0.018947046,53.24
5/1/1890,5.62,,,,,0.039993032,61.31
6/1/1890,5.58,,,,,0.052835409,59.39
7/1/1890,5.54,,,,,0.059104104,57.46
8/1/1890,5.41,,,,,0.052971553,51.57
9/1/1890,5.32,,,,,0.040383696,47.91
10/1/1890,5.08,,,,,0.010915903,39.8
11/1/1890,4.71,,,,,-0.041811467,31.06
12/1/1890,4.6,,,,,-0.091420528,29.02
1/1/1891,4.84,,,,,-0.110100899,38.51
2/1/1891,4.9,,,,,-0.11869548,40.64
3/1/1891,4.81,,,,,-0.131255959,38.48
4/1/1891,4.97,,,,,-0.126837463,44.16
5/1/1891,4.95,,,,,-0.123525679,43.62
6/1/1891,4.85,,,,,-0.127500484,40.92
7/1/1891,4.77,,,,,-0.135543417,38.84
8/1/1891,4.93,,,,,-0.127536673,44.86
9/1/1891,5.33,,,,,-0.087901342,56.42
10/1/1891,5.33,,,,,-0.055846295,56.42
11/1/1891,5.25,,,,,-0.036477283,53.8
12/1/1891,5.41,,,,,-0.008122903,57.99
1/1/1892,5.51,,,,,0.022161843,60.41
2/1/1892,5.52,,,,,0.046434373,60.66
3/1/1892,5.58,,,,,0.06970847,62.16
4/1/1892,5.57,,,,,0.086351043,61.74
5/1/1892,5.57,,,,,0.098406038,61.74
6/1/1892,5.54,,,,,0.104336236,60.31
7/1/1892,5.54,,,,,0.107793385,60.31
8/1/1892,5.62,,,,,0.11565533,62.96
9/1/1892,5.48,,,,,0.109328873,55.91
10/1/1892,5.59,,,,,0.111901262,59.73
11/1/1892,5.57,,,,,0.111045997,58.73
12/1/1892,5.51,,,,,0.104324112,55.73
1/1/1893,5.61,,,,,0.105846007,59.45
2/1/1893,5.51,,,,,0.097854944,54.52
3/1/1893,5.31,,,,,0.074524568,46.25
4/1/1893,5.31,,,,,0.055396501,46.25
5/1/1893,4.84,,,,,0.002285946,32.73
6/1/1893,4.61,,,,,-0.057698516,28.36
7/1/1893,4.18,,,,,-0.138339351,22.35
8/1/1893,4.08,,,,,-0.207920183,21.22
9/1/1893,4.37,,,,,-0.236931716,31.93
10/1/1893,4.5,,,,,-0.246591103,36.13
11/1/1893,4.57,,,,,-0.245764798,38.33
12/1/1893,4.41,,,,,-0.255080203,35.33
1/1/1894,4.32,,,,,-0.266651187,33.73
2/1/1894,4.38,,,,,-0.267891688,35.82
3/1/1894,4.51,,,,,-0.255440323,40.21
4/1/1894,4.57,,,,,-0.237987655,42.17
5/1/1894,4.4,,,,,-0.235163056,38.33
6/1/1894,4.34,,,,,-0.235056454,37.04
7/1/1894,4.25,,,,,-0.239473716,35.14
8/1/1894,4.41,,,,,-0.227441956,40.95
9/1/1894,4.48,,,,,-0.209839386,43.34
10/1/1894,4.34,,,,,-0.204824958,39.86
11/1/1894,4.34,,,,,-0.198562088,39.86
12/1/1894,4.3,,,,,-0.194583348,38.83
1/1/1895,4.25,,,,,-0.193237231,37.52
2/1/1895,4.19,,,,,-0.194766773,35.96
3/1/1895,4.19,,,,,-0.193745567,35.96
4/1/1895,4.37,,,,,-0.176378576,44.07
5/1/1895,4.61,,,,,-0.141616648,52.68
6/1/1895,4.7,,,,,-0.105588167,55.45
7/1/1895,4.72,,,,,-0.074561999,56.06
8/1/1895,4.79,,,,,-0.043819993,58.23
9/1/1895,4.82,,,,,-0.01684184,59.17
10/1/1895,4.75,,,,,-0.001097226,56.02
11/1/1895,4.59,,,,,-0.001512731,49.55
12/1/1895,4.32,,,,,-0.023359492,40.94
1/1/1896,4.27,,,,,-0.044198299,39.57
2/1/1896,4.45,,,,,-0.045662341,46.51
3/1/1896,4.38,,,,,-0.051873059,44.38
4/1/1896,4.42,,,,,-0.052956977,45.91
5/1/1896,4.4,,,,,-0.054798144,45.24
6/1/1896,4.32,,,,,-0.06199794,42.56
7/1/1896,4.04,,,,,-0.089268459,34.81
8/1/1896,3.81,,,,,-0.127964524,29.98
9/1/1896,4.01,,,,,-0.140869253,38.03
10/1/1896,4.1,,,,,-0.14219496,41.31
11/1/1896,4.38,,,,,-0.119276983,50.13
12/1/1896,4.22,,,,,-0.112725553,45.88
1/1/1897,4.22,,,,,-0.106308045,45.88
2/1/1897,4.18,,,,,-0.103259478,44.78
3/1/1897,4.19,,,,,-0.098896533,45.14
4/1/1897,4.06,,,,,-0.104721615,41.42
5/1/1897,4.08,,,,,-0.106496576,42.21
6/1/1897,4.27,,,,,-0.091516883,49.2
7/1/1897,4.46,,,,,-0.063581034,55.06
8/1/1897,4.75,,,,,-0.0178355,62.22
9/1/1897,4.98,,,,,0.036555851,66.74
10/1/1897,4.82,,,,,0.065990033,61.25
11/1/1897,4.65,,,,,0.074737725,55.97
12/1/1897,4.75,,,,,0.088716826,58.25
1/1/1898,4.88,,,,,0.109028466,61.07
2/1/1898,4.87,,,,,0.122901933,60.73
3/1/1898,4.65,,,,,0.114821009,53.66
4/1/1898,4.57,,,,,0.100799533,51.32
5/1/1898,4.87,,,,,0.112596958,58.61
6/1/1898,5.06,,,,,0.135713493,62.44
7/1/1898,5.08,,,,,0.153873588,62.84
8/1/1898,5.27,,,,,0.181504732,66.41
9/1/1898,5.26,,,,,0.200286914,66.05
10/1/1898,5.15,,,,,0.203944898,62.06
11/1/1898,5.32,,,,,0.218047935,65.53
12/1/1898,5.65,,,,,0.252937232,71.05
1/1/1899,6.08,,,,,0.311691671,76.36
2/1/1899,6.31,,,,,0.372519887,78.62
3/1/1899,6.4,,,,,0.423111567,79.45
